task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,finish,out_tokens,reasoning_tokens,model,completion,run_id,prompt,seed
facts_parallel,default,3,immediate,73,Thailand,Egypt,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 3 countries: Thailand, Egypt, Peru.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2495676023
facts_parallel,default,3,immediate,74,Cuba,Cuba,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Cuba,78f1a5c1-1788557231,"Consider these 3 countries: Kenya, Indonesia, Cuba.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",178547668
facts_parallel,default,3,immediate,75,Egypt,Egypt,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 3 countries: Egypt, Norway, Finland.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2107857730
facts_parallel,default,3,immediate,76,Kenya,Bulgaria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bulgaria,78f1a5c1-1788557231,"Consider these 3 countries: Bulgaria, Japan, Kenya.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3836349176
facts_parallel,default,3,immediate,77,Greece,Germany,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Germany,78f1a5c1-1788557231,"Consider these 3 countries: Germany, Greece, Hungary.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2477603438
facts_parallel,default,3,immediate,78,Thailand,Finland,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Finland,78f1a5c1-1788557231,"Consider these 3 countries: Germany, Finland, Thailand.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",51521535
facts_parallel,default,3,immediate,79,Thailand,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 3 countries: Thailand, Austria, Israel.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1947539305
facts_parallel,default,3,immediate,80,Cuba,Cuba,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Cuba,78f1a5c1-1788557231,"Consider these 3 countries: Kenya, Cuba, Japan.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2320610050
facts_parallel,default,3,immediate,81,Denmark,Denmark,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Denmark,78f1a5c1-1788557231,"Consider these 3 countries: Sweden, Denmark, Czechia.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",4250305428
facts_parallel,default,3,immediate,82,Germany,Germany,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Germany,78f1a5c1-1788557231,"Consider these 3 countries: Ireland, Norway, Germany.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1684001326
facts_parallel,default,3,immediate,83,Indonesia,Indonesia,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Indonesia,78f1a5c1-1788557231,"Consider these 3 countries: Czechia, Indonesia, Japan.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",324592312
facts_parallel,default,3,immediate,84,Peru,Peru,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Peru,78f1a5c1-1788557231,"Consider these 3 countries: Russia, Poland, Peru.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2369550107
facts_parallel,default,3,immediate,85,Cuba,Cuba,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Cuba,78f1a5c1-1788557231,"Consider these 3 countries: Czechia, Sweden, Cuba.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",4198188941
facts_parallel,default,3,immediate,86,Denmark,Denmark,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Denmark,78f1a5c1-1788557231,"Consider these 3 countries: Denmark, Morocco, Peru.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1664226871
facts_parallel,default,3,immediate,87,Thailand,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 3 countries: Thailand, Austria, Finland.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",339027617
facts_parallel,default,3,immediate,88,Greece,Indonesia,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Indonesia,78f1a5c1-1788557231,"Consider these 3 countries: Peru, Greece, Indonesia.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2223651632
facts_parallel,default,3,immediate,89,Denmark,Austria,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 3 countries: Austria, Denmark, Norway.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",4086107046
facts_parallel,default,3,immediate,90,Cuba,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 3 countries: Austria, Cuba, Japan.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2471133763
facts_parallel,default,3,immediate,91,Egypt,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 3 countries: Poland, Austria, Egypt.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3830297301
facts_parallel,default,3,immediate,92,China,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 3 countries: Austria, Israel, China.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2101666671
facts_parallel,default,3,immediate,93,Sweden,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 3 countries: Poland, Sweden, Austria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",172217337
facts_parallel,default,3,immediate,94,Portugal,Kenya,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Kenya,78f1a5c1-1788557231,"Consider these 3 countries: Kenya, Czechia, Portugal.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2485601882
facts_parallel,default,3,immediate,95,Germany,Egypt,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 3 countries: Egypt, Germany, Portugal.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3810555596
facts_parallel,default,3,immediate,96,Egypt,Finland,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Finland,78f1a5c1-1788557231,"Consider these 3 countries: Finland, Bulgaria, Egypt.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2049517430
facts_parallel,default,3,immediate,97,Israel,Israel,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Israel,78f1a5c1-1788557231,"Consider these 3 countries: Israel, Sweden, Czechia.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",221124576
facts_parallel,default,3,immediate,98,Thailand,Finland,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Finland,78f1a5c1-1788557231,"Consider these 3 countries: Finland, Thailand, Ireland.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2643528305
facts_parallel,default,3,immediate,99,Thailand,Indonesia,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Indonesia,78f1a5c1-1788557231,"Consider these 3 countries: Indonesia, Thailand, Poland.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3935714023
facts_parallel,default,3,immediate,100,Israel,Bulgaria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bulgaria,78f1a5c1-1788557231,"Consider these 3 countries: Japan, Israel, Bulgaria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",361681969
facts_parallel,default,3,immediate,101,Peru,Portugal,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Portugal,78f1a5c1-1788557231,"Consider these 3 countries: Russia, Peru, Portugal.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1653204135
facts_parallel,default,3,immediate,102,Thailand,Israel,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Israel,78f1a5c1-1788557231,"Consider these 3 countries: Thailand, Indonesia, Israel.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",4219516189
facts_parallel,default,3,immediate,103,Portugal,Poland,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Poland,78f1a5c1-1788557231,"Consider these 3 countries: Portugal, Norway, Poland.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2357691787
facts_parallel,default,3,immediate,104,Indonesia,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 3 countries: Czechia, Indonesia, Austria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",316870696
facts_parallel,default,3,immediate,105,Denmark,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 3 countries: Denmark, Israel, Austria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1709449406
facts_parallel,default,3,immediate,106,Thailand,Sweden,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Sweden,78f1a5c1-1788557231,"Consider these 3 countries: Sweden, Indonesia, Thailand.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",4243419396
facts_parallel,default,3,immediate,107,Egypt,Egypt,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 3 countries: Egypt, Russia, Kenya.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2347385234
facts_parallel,default,3,immediate,108,Egypt,Egypt,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 3 countries: Morocco, Finland, Egypt.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",458578947
facts_parallel,default,3,immediate,109,Hungary,Hungary,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Hungary,78f1a5c1-1788557231,"Consider these 3 countries: Ireland, Norway, Hungary.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1817341077
facts_parallel,default,3,immediate,110,China,China,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: China,78f1a5c1-1788557231,"Consider these 3 countries: Norway, Poland, China.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",211150192
facts_parallel,default,3,immediate,111,Germany,Bulgaria,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Bulgaria,78f1a5c1-1788557231,"Consider these 3 countries: Ireland, Germany, Bulgaria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2073220582
facts_parallel,default,3,immediate,112,Thailand,Portugal,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Portugal,78f1a5c1-1788557231,"Consider these 3 countries: Thailand, Portugal, Peru.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3801842780
facts_parallel,default,3,immediate,113,Hungary,Denmark,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Denmark,78f1a5c1-1788557231,"Consider these 3 countries: Denmark, Hungary, Japan.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2510075082
facts_parallel,default,3,immediate,114,Finland,Finland,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Finland,78f1a5c1-1788557231,"Consider these 3 countries: Kenya, Finland, Peru.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",200810857
facts_parallel,default,3,immediate,115,Portugal,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 3 countries: Portugal, Austria, Morocco.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2097091071
facts_parallel,default,3,immediate,116,Cuba,Peru,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Peru,78f1a5c1-1788557231,"Consider these 3 countries: Cuba, Peru, Poland.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3858120773
facts_parallel,default,3,immediate,117,Germany,Egypt,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 3 countries: Germany, Egypt, Peru.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2465296595
facts_parallel,default,3,immediate,118,Germany,Czechia,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Czechia,78f1a5c1-1788557231,"Consider these 3 countries: Germany, Ireland, Czechia.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",38694210
facts_parallel,default,3,immediate,119,Hungary,Hungary,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Hungary,78f1a5c1-1788557231,"Consider these 3 countries: Cuba, Hungary, Israel.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1967742420
facts_parallel,default,4,immediate,0,Greece,Bulgaria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bulgaria,78f1a5c1-1788557231,"Consider these 4 countries: Japan, Thailand, Bulgaria, Greece.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",813957306
facts_parallel,default,4,immediate,1,Greece,Greece,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Greece,78f1a5c1-1788557231,"Consider these 4 countries: Morocco, Czechia, Poland, Greece.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1199779884
facts_parallel,default,4,immediate,2,Cuba,Bulgaria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bulgaria,78f1a5c1-1788557231,"Consider these 4 countries: Czechia, Bulgaria, Finland, Cuba.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3733610902
facts_parallel,default,4,immediate,3,Greece,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 4 countries: Finland, China, Greece, Austria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2844610816
facts_parallel,default,4,immediate,4,Egypt,Egypt,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 4 countries: Russia, Bulgaria, Egypt, Japan.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",938067107
facts_parallel,default,4,immediate,5,Thailand,Poland,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Poland,78f1a5c1-1788557231,"Consider these 4 countries: Sweden, Thailand, Russia, Poland.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1089401909
facts_parallel,default,4,immediate,6,Egypt,Egypt,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 4 countries: Egypt, Cuba, Denmark, Finland.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3655837071
facts_parallel,default,4,immediate,7,Greece,Bulgaria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bulgaria,78f1a5c1-1788557231,"Consider these 4 countries: Bulgaria, Hungary, Greece, Egypt.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2933953817
facts_parallel,default,4,immediate,8,Hungary,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 4 countries: Israel, Norway, Hungary, Austria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1046448264
facts_parallel,default,4,immediate,9,Israel,Morocco,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Morocco,78f1a5c1-1788557231,"Consider these 4 countries: Morocco, Russia, Portugal, Israel.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1230551070
facts_parallel,default,4,immediate,10,Israel,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 4 countries: Japan, Israel, Austria, Bulgaria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3326357746
facts_parallel,default,4,immediate,11,Germany,Denmark,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Denmark,78f1a5c1-1788557231,"Consider these 4 countries: Denmark, Japan, Morocco, Germany.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2973958244
facts_parallel,default,4,immediate,12,Greece,Bulgaria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bulgaria,78f1a5c1-1788557231,"Consider these 4 countries: Finland, Peru, Greece, Bulgaria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",675959262
facts_parallel,default,4,immediate,13,Greece,Greece,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Greece,78f1a5c1-1788557231,"Consider these 4 countries: Kenya, Greece, Ireland, Portugal.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1598906696
facts_parallel,default,4,immediate,14,Thailand,Hungary,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Hungary,78f1a5c1-1788557231,"Consider these 4 countries: Thailand, Czechia, Hungary, Peru.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3240752363
facts_parallel,default,4,immediate,15,Greece,Cuba,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Cuba,78f1a5c1-1788557231,"Consider these 4 countries: Cuba, Greece, Russia, Kenya.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3056518269
facts_parallel,default,4,immediate,16,Israel,Israel,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Israel,78f1a5c1-1788557231,"Consider these 4 countries: Norway, Russia, Israel, Czechia.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",791123399
facts_parallel,default,4,immediate,17,Indonesia,Israel,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Israel,78f1a5c1-1788557231,"Consider these 4 countries: Russia, Indonesia, Norway, Israel.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1478534481
facts_parallel,default,4,immediate,18,Thailand,Finland,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Finland,78f1a5c1-1788557231,"Consider these 4 countries: Finland, Kenya, China, Thailand.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3365910720
facts_parallel,default,4,immediate,19,Russia,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 4 countries: Sweden, Russia, Austria, Bulgaria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3214444630
facts_parallel,default,4,immediate,20,Russia,Bulgaria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bulgaria,78f1a5c1-1788557231,"Consider these 4 countries: Bulgaria, Sweden, Morocco, Russia.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3983106865
facts_parallel,default,4,immediate,21,Germany,Denmark,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Denmark,78f1a5c1-1788557231,"Consider these 4 countries: Denmark, Russia, Norway, Germany.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2590921639
facts_parallel,default,4,immediate,22,Greece,Cuba,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Cuba,78f1a5c1-1788557231,"Consider these 4 countries: Sweden, Cuba, Greece, Hungary.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",57082397
facts_parallel,default,4,immediate,23,Thailand,Israel,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Israel,78f1a5c1-1788557231,"Consider these 4 countries: Russia, Israel, Thailand, Denmark.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1952461451
facts_parallel,default,4,immediate,24,Greece,Egypt,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 4 countries: Greece, Ireland, Israel, Egypt.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3926173480
facts_parallel,default,4,immediate,25,Germany,Germany,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Germany,78f1a5c1-1788557231,"Consider these 4 countries: Ireland, Cuba, Germany, Norway.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2634258366
facts_parallel,default,4,immediate,26,China,Egypt,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 4 countries: Russia, Peru, Egypt, China.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",67814916
facts_parallel,default,4,immediate,27,Russia,Bulgaria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bulgaria,78f1a5c1-1788557231,"Consider these 4 countries: Norway, Japan, Russia, Bulgaria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1930294930
facts_parallel,default,4,immediate,28,Germany,Ireland,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Ireland,78f1a5c1-1788557231,"Consider these 4 countries: Peru, Germany, Indonesia, Ireland.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3820153603
facts_parallel,default,4,immediate,29,Finland,Austria,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 4 countries: Czechia, Finland, Austria, Portugal.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2494946197
facts_parallel,default,4,immediate,30,Germany,Israel,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Israel,78f1a5c1-1788557231,"Consider these 4 countries: Indonesia, Sweden, Germany, Israel.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",4101132912
facts_parallel,default,4,immediate,31,Hungary,Finland,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Finland,78f1a5c1-1788557231,"Consider these 4 countries: Indonesia, Hungary, Finland, Russia.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2205508326
facts_parallel,default,4,immediate,32,Ireland,Cuba,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Cuba,78f1a5c1-1788557231,"Consider these 4 countries: Poland, Cuba, Finland, Ireland.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",444347228
facts_parallel,default,4,immediate,33,Indonesia,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 4 countries: Indonesia, Bulgaria, Czechia, Austria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1836778442
facts_parallel,default,4,immediate,34,Germany,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 4 countries: Germany, Austria, Japan, Morocco.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",4078933609
facts_parallel,default,4,immediate,35,Germany,Germany,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Germany,78f1a5c1-1788557231,"Consider these 4 countries: Israel, Morocco, Hungary, Germany.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2216208127
facts_parallel,default,4,immediate,36,Thailand,Egypt,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 4 countries: Thailand, Egypt, Sweden, Ireland.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",487716677
facts_parallel,default,4,immediate,37,Thailand,China,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: China,78f1a5c1-1788557231,"Consider these 4 countries: Portugal, China, Thailand, Sweden.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1779877843
facts_parallel,default,4,immediate,38,Hungary,Egypt,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 4 countries: Egypt, Ireland, Hungary, Cuba.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",4205435458
facts_parallel,default,4,immediate,39,Egypt,Egypt,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 4 countries: Denmark, Poland, Egypt, Norway.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2377050836
facts_parallel,default,4,immediate,40,Germany,Germany,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Germany,78f1a5c1-1788557231,"Consider these 4 countries: Czechia, Poland, Cuba, Germany.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3140732087
facts_parallel,default,4,immediate,41,China,Egypt,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 4 countries: Egypt, China, Poland, Bulgaria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3426022433
facts_parallel,default,4,immediate,42,Greece,Bulgaria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bulgaria,78f1a5c1-1788557231,"Consider these 4 countries: Greece, Portugal, Bulgaria, Israel.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1430103451
facts_parallel,default,4,immediate,43,Thailand,Kenya,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Kenya,78f1a5c1-1788557231,"Consider these 4 countries: Sweden, Thailand, Peru, Kenya.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",574264589
facts_parallel,default,4,immediate,44,Thailand,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 4 countries: Thailand, Austria, Indonesia, Bulgaria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3160277166
facts_parallel,default,4,immediate,45,Thailand,Japan,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Japan,78f1a5c1-1788557231,"Consider these 4 countries: Japan, Portugal, Thailand, Kenya.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3411619896
facts_parallel,default,4,immediate,46,Greece,Greece,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Greece,78f1a5c1-1788557231,"Consider these 4 countries: Russia, Morocco, Israel, Greece.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1380999554
facts_parallel,default,4,immediate,47,Germany,Egypt,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Egypt,78f1a5c1-1788557231,"Consider these 4 countries: Egypt, Germany, Poland, Denmark.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",626479380
facts_parallel,default,4,immediate,48,China,Austria,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 4 countries: Austria, Denmark, Poland, China.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3051900037
facts_parallel,default,4,immediate,49,Germany,Ireland,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Ireland,78f1a5c1-1788557231,"Consider these 4 countries: Russia, Ireland, Finland, Germany.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3270474771
facts_parallel,default,4,immediate,50,Egypt,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 4 countries: Egypt, Austria, Czechia, Bulgaria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",2720593398
facts_parallel,default,4,immediate,51,Hungary,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 4 countries: Kenya, Cuba, Hungary, Austria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",3576677728
facts_parallel,default,4,immediate,52,Hungary,Bulgaria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bulgaria,78f1a5c1-1788557231,"Consider these 4 countries: Portugal, Cuba, Hungary, Bulgaria.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",1277596890
facts_parallel,default,4,immediate,53,Denmark,Austria,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Austria,78f1a5c1-1788557231,"Consider these 4 countries: Denmark, Austria, Morocco, Indonesia.
Which one has the capital city whose name comes first alphabetically? Answer with just the country name.",992060492
